context_library_name,context_library_version,go_version,id,loaded_at,master_id,master_version,original_timestamp,received_at,sent_at,timestamp,user_id,uuid_ts,resource_manager_type
analytics-go,3.0.0,go1.13.14,14b584bd-6c04-4707-83f4-17f9d7d31cde,2020-08-08 05:46:07.411709 UTC,a0d701ef-0a11-45dd-ac3b-e1b6ee323d2f,0.12.12,2020-08-07 20:34:18.887085 UTC,2020-08-07 20:34:24.439 UTC,2020-08-07 20:34:23 UTC,2020-08-07 20:34:19.439 UTC,a9c19fb6-23d3-4912-98f5-c9aebf0d5bc2,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.14,36f6ab8f-7c3e-4c57-8dc1-a5db88330f5e,2020-08-07 17:46:08.409124 UTC,eb9fc9b3-705c-45f2-a8bf-7eb9d8d99b51,0.12.12,2020-08-07 07:14:34.754506 UTC,2020-08-07 07:14:40.635 UTC,2020-08-07 07:14:39 UTC,2020-08-07 07:14:35.635 UTC,815fb262-496f-4221-85fc-4af51d78a17a,2020-08-07 17:46:08.409124 UTC,
analytics-go,3.0.0,go1.13.14,b24857da-0e77-48f4-ae07-e3bb50c63670,2020-08-08 17:46:08.011024 UTC,d14b56e7-5bf8-423d-89f9-3f31c562fd6d,0.12.12,2020-08-08 11:15:08.457582 UTC,2020-08-08 11:15:14.311 UTC,2020-08-08 11:15:13 UTC,2020-08-08 11:15:09.310 UTC,d3c51d92-f66b-44bc-aca7-5204063eeb5f,2020-08-08 17:46:08.011024 UTC,
analytics-go,3.0.0,go1.13.14,12e12eb6-5c3f-4814-9e70-b1da94a29e2b,2020-08-09 05:46:07.657766 UTC,df8958f1-1783-4b10-a8b1-b180af6088ac,0.12.12,2020-08-08 22:08:03.293963 UTC,2020-08-08 22:08:09.489 UTC,2020-08-08 22:08:08 UTC,2020-08-08 22:08:04.487 UTC,f9d499aa-08e6-4d7f-ae6e-a988bdcde6ab,2020-08-09 05:46:07.657766 UTC,
analytics-go,3.0.0,go1.14.2,8af5665a-1dde-44c3-a0f7-18cc4da3bad3,2020-08-08 05:46:07.411709 UTC,674f94ca-2864-47b8-8a71-424a822fdfd9,0.12.3,2020-08-08 04:05:16.349306 UTC,2020-08-08 04:05:21.321 UTC,2020-08-08 04:05:21 UTC,2020-08-08 04:05:16.320 UTC,0a2f9f4d-a683-4cf2-992e-67bb80469ee5,2020-08-08 05:46:07.411709 UTC,
analytics-go,3.0.0,go1.13.12,122658e3-d950-43b2-8464-0be5862066b9,2020-08-08 17:46:08.011024 UTC,90088a0e-18f1-485d-b6ed-4ed079618a52,0.12.11,2020-08-08 17:15:41.943104 UTC,2020-08-08 17:15:48.230 UTC,2020-08-08 17:15:46 UTC,2020-08-08 17:15:43.230 UTC,1ff2abb0-0e0a-4271-8db1-24a2d3859efb,2020-08-08 17:46:08.011024 UTC,
analytics-go,3.0.0,go1.13.12,94f86eea-0a6a-481a-8ae5-9bfdffb2a5cb,2020-08-08 17:46:08.011024 UTC,7c0c460d-2961-40ee-9b15-9877475a3081,0.12.11,2020-08-08 17:20:48.836750 UTC,2020-08-08 17:20:54.177 UTC,2020-08-08 17:20:53 UTC,2020-08-08 17:20:49.176 UTC,1ff2abb0-0e0a-4271-8db1-24a2d3859efb,2020-08-08 17:46:08.011024 UTC,
analytics-go,3.0.0,go1.13.12,3874287f-caba-48a8-bb32-74e3e04b86f8,2020-08-08 17:46:08.011024 UTC,8dc96669-abda-433c-8b50-92db3e8f9c7b,0.12.8,2020-08-08 08:14:29.170652 UTC,2020-08-08 08:14:34.993 UTC,2020-08-08 08:14:34 UTC,2020-08-08 08:14:29.992 UTC,f7330844-958e-4cd9-b03d-9d54ae60a19f,2020-08-08 17:46:08.011024 UTC,
analytics-go,3.0.0,go1.13.12,a21d7123-4238-4b15-b7ff-5cf0d7387de6,2020-08-08 17:46:08.011024 UTC,320c1e2d-072a-482f-8185-bdefabe221cf,0.12.11,2020-08-08 07:48:55.463852 UTC,2020-08-08 07:49:01.832 UTC,2020-08-08 07:49:00 UTC,2020-08-08 07:48:56.831 UTC,846c6508-9833-4af2-b36e-fa635965cfa3,2020-08-08 17:46:08.011024 UTC,
analytics-go,3.0.0,go1.13.12,4b3106b3-2196-426f-9635-4eb005a842cc,2020-08-09 17:46:07.569749 UTC,d77490d6-92b0-4eda-937e-86af21b79746,0.12.11,2020-08-09 10:12:32.849153 UTC,2020-08-09 17:12:44.516 UTC,2020-08-09 17:12:39 UTC,2020-08-09 17:12:39.516 UTC,eb173dfd-10c0-4c92-9467-3c81532baad5,2020-08-09 17:46:07.569749 UTC,
