context_library_name,context_library_version,go_version,id,loaded_at,master_id,master_version,original_timestamp,received_at,sent_at,timestamp,user_id,uuid_ts,resource_manager_type
analytics-go,3.0.0,go1.15.8,d5902375-b602-441c-8a7c-2a4bc3d439d3,2021-02-10 19:46:07.875708 UTC,d2c25e7a-41ee-4a97-90ed-571aea174224,0.14.0,2021-02-10 08:48:41.269953 UTC,2021-02-10 08:48:46.389 UTC,2021-02-10 08:48:46 UTC,2021-02-10 08:48:41.388 UTC,8260fbba-e91d-4920-bb6e-6d751aa8bf07,2021-02-10 19:46:07.875708 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.8,5b405abd-eebb-455a-9287-97b8fad686a8,2021-02-10 07:46:08.872954 UTC,2ba13881-20f8-46e3-bbdc-9ebe6bc3ae45,0.14.0.dev0,2021-02-10 03:41:10.848099 UTC,2021-02-10 03:41:15.980 UTC,2021-02-10 03:41:15 UTC,2021-02-10 03:41:10.979 UTC,7977e77b-825b-4086-97d6-2c533ae37075,2021-02-10 07:46:08.872954 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,b152ae59-20a3-4195-b01f-357081a54597,2021-02-08 19:46:07.363413 UTC,8bea019e-e88f-400e-a454-156250230a37,0.13.13,2021-02-08 14:27:25.648414 UTC,2021-02-08 14:27:26.714 UTC,2021-02-08 14:27:26 UTC,2021-02-08 14:27:21.713 UTC,e2e7acb4-c4f9-47df-a6e4-7519babb58f2,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,3f1c7012-0938-45ea-8d2e-c2591e0b8a6c,2021-02-09 19:46:09.007321 UTC,e37739f4-50d5-4a73-857f-df53b22d0774,0.13.13,2021-02-09 17:40:13.395268 UTC,2021-02-09 17:40:18.515 UTC,2021-02-09 17:40:18 UTC,2021-02-09 17:40:13.515 UTC,4cb984de-6349-4f92-90ba-0b446fbf7266,2021-02-09 19:46:09.007321 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.7,1e0f0333-34f7-46cd-a79b-84d39efee3f1,2021-02-09 07:46:08.676116 UTC,ba09e654-207f-4af8-b882-5efdc3f6de2d,0.13.13,2021-02-08 21:32:50.889782 UTC,2021-02-08 21:32:55.998 UTC,2021-02-08 21:32:55 UTC,2021-02-08 21:32:50.997 UTC,a76cf5b0-a674-421d-8f5b-67f52f4d00c2,2021-02-09 07:46:08.676116 UTC,kubernetesRM
analytics-go,3.0.0,go1.13.15,29d149df-6995-4a11-aeeb-a82164d1778a,2021-02-08 19:46:07.363413 UTC,0c415fec-7226-41db-b9ed-6725a75e6349,0.13.9,2021-02-08 09:30:45.438465 UTC,2021-02-08 09:30:51.675 UTC,2021-02-08 09:30:50 UTC,2021-02-08 09:30:46.674 UTC,f12f5132-8171-4d01-af57-9f58f0e241a0,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,d52d6460-12ed-402b-ae17-9513153a5866,2021-02-09 07:46:08.676116 UTC,b8115304-fc26-418a-9843-afd6d6f71fbc,0.14.0,2021-02-09 02:07:09.349257 UTC,2021-02-09 02:07:13.918 UTC,2021-02-09 02:07:13 UTC,2021-02-09 02:07:09.917 UTC,2a7cbf34-0ab8-4194-948d-078960d1ee52,2021-02-09 07:46:08.676116 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,3b1ac141-d22c-4d13-a553-c7fa81f59f78,2021-02-08 19:46:07.363413 UTC,ceeaef9d-a219-452f-a28d-957946a4055d,0.14.0,2021-02-08 18:39:52.358077 UTC,2021-02-08 18:39:57.724 UTC,2021-02-08 18:39:57 UTC,2021-02-08 18:39:52.724 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.13.15,2c58e68c-8431-4406-b694-4c4ddaca9513,2021-02-13 19:46:07.498181 UTC,ea42c5fe-03bf-49d4-b21f-360d5c5db59a,0.13.10,2021-02-13 16:13:41.582187 UTC,2021-02-13 16:13:48.067 UTC,2021-02-13 16:13:46 UTC,2021-02-13 16:13:43.066 UTC,f474f2f6-4718-4b71-8ea2-76b78f4b2cec,2021-02-13 19:46:07.498181 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,74e9fdb8-8d7b-417f-ac58-285b3504ebc6,2021-02-13 07:46:09.126140 UTC,d2de559c-dfcc-4120-aaf5-f808229803db,0.14.0,2021-02-12 21:28:05.581691 UTC,2021-02-12 21:28:10.897 UTC,2021-02-12 21:28:10 UTC,2021-02-12 21:28:05.895 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-13 07:46:09.126140 UTC,agentsRM
analytics-go,3.0.0,go1.13.15,b770264d-5f06-4d09-9753-bdc0abc08d20,2021-02-14 19:46:08.378911 UTC,350608ff-f3d1-4dfb-bba4-4822080b74c3,0.13.1,2021-02-14 07:47:13.584136 UTC,2021-02-14 07:47:19.299 UTC,2021-02-14 07:47:18 UTC,2021-02-14 07:47:14.299 UTC,311a4dfd-335b-4b3a-9c65-304010846997,2021-02-14 19:46:08.378911 UTC,
analytics-go,3.0.0,go1.15.7,d16c1b75-f617-4d4f-930c-6571822af778,2021-02-09 07:46:08.676116 UTC,e13ba0d7-550e-4aca-a961-11a782b6040d,0.13.13,2021-02-08 22:20:43.057158 UTC,2021-02-08 22:20:48.172 UTC,2021-02-08 22:20:48 UTC,2021-02-08 22:20:43.171 UTC,24a3b859-95a0-4253-9e1b-b5271719f8c1,2021-02-09 07:46:08.676116 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.8,6b5223fe-7464-4c33-b4aa-d615d6e57a8c,2021-02-08 19:46:07.363413 UTC,5708aae9-475e-49dc-99ee-d4447de6e010,0.14.0,2021-02-08 11:07:41.953594 UTC,2021-02-08 11:07:47.271 UTC,2021-02-08 11:07:46 UTC,2021-02-08 11:07:42.269 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.6,acde9fce-3312-48e0-bf02-0f87d88c61ce,2021-02-09 19:46:09.007321 UTC,67d71a10-5031-444f-ae82-75467ab078e4,0.13.11,2021-02-09 14:03:39.378360 UTC,2021-02-09 14:03:44.753 UTC,2021-02-09 14:03:44 UTC,2021-02-09 14:03:39.752 UTC,844366ee-946a-46b1-aff3-0810f94dc3e9,2021-02-09 19:46:09.007321 UTC,agentsRM
analytics-go,3.0.0,go1.13.15,0af07c5e-6140-4670-a139-b3bf02a5d35a,2021-02-08 19:46:07.363413 UTC,8280a583-ac61-4218-b3ab-d256066e5480,0.13.10,2021-02-08 17:49:09.529854 UTC,2021-02-08 17:49:15.355 UTC,2021-02-08 17:49:14 UTC,2021-02-08 17:49:10.354 UTC,f474f2f6-4718-4b71-8ea2-76b78f4b2cec,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.14.2,d6a1b7f1-99ca-488b-a6b9-7c83592e91ab,2021-02-12 07:46:06.668170 UTC,a0705c14-2cfe-4119-8a2d-5f89ee5faae6,0.12.3,2021-02-11 12:45:28.424958 UTC,2021-02-11 20:45:35.470 UTC,2021-02-11 20:45:30 UTC,2021-02-11 20:45:30.469 UTC,278841d6-d62b-4b59-94e8-9f9e60b4877d,2021-02-12 07:46:06.668170 UTC,
analytics-go,3.0.0,go1.15.7,26957826-b9e1-4123-b6e2-bbeb4db8dc5e,2021-02-08 19:46:07.363413 UTC,0fa2eca5-1f6e-4acd-980c-952fba163e67,0.13.13,2021-02-08 17:38:56.583487 UTC,2021-02-08 17:39:01.688 UTC,2021-02-08 17:39:01 UTC,2021-02-08 17:38:56.688 UTC,f5f87657-7cfa-4601-96cd-4e6530350b89,2021-02-08 19:46:07.363413 UTC,kubernetesRM
analytics-go,3.0.0,go1.13.15,2b7ce1a7-f69f-4ca5-9b4a-1f946da816c5,2021-02-14 07:46:09.211117 UTC,bded4963-3b8d-4862-a61e-2d4fc53586dc,0.13.7,2021-02-14 01:58:40.126451 UTC,2021-02-14 01:58:45.898 UTC,2021-02-14 01:58:45 UTC,2021-02-14 01:58:40.897 UTC,edfc9c22-3375-4571-98c3-0eeca7cb5a43,2021-02-14 07:46:09.211117 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,7af0c541-ce31-460b-9d7e-dce649f105cf,2021-02-09 07:46:08.676116 UTC,42165bda-f80c-45e2-ae6d-f37687810c00,0.13.13,2021-02-08 20:28:00.018396 UTC,2021-02-08 20:28:05.135 UTC,2021-02-08 20:28:05 UTC,2021-02-08 20:28:00.135 UTC,1dd21190-ac21-4839-9434-e065fcc76200,2021-02-09 07:46:08.676116 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.8,02514e30-ae3e-4d7a-856e-9dd0a72b9e4f,2021-02-08 19:46:07.363413 UTC,d44ccbe1-fd93-46d0-ad6d-147eb3704a3f,0.14.0,2021-02-08 11:08:54.656753 UTC,2021-02-08 11:08:59.979 UTC,2021-02-08 11:08:59 UTC,2021-02-08 11:08:54.978 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,11fb8391-e82a-496e-9807-0778cf2f5b0b,2021-02-10 19:46:07.875708 UTC,3c525c50-9a50-4414-b2c2-809efa0e9c2d,0.14.0.dev0,2021-02-10 16:52:26.455131 UTC,2021-02-10 16:52:32.703 UTC,2021-02-10 16:52:31 UTC,2021-02-10 16:52:27.702 UTC,f0221589-30b7-4d47-a473-e0719c5d06ab,2021-02-10 19:46:07.875708 UTC,agentsRM
analytics-go,3.0.0,go1.13.15,231140b1-e720-4477-8ca9-38ba3c3d1373,2021-02-10 07:46:08.872954 UTC,ad203b54-451c-44a2-afc1-5e05af7117c8,0.13.9,2021-02-09 19:42:22.248930 UTC,2021-02-09 19:42:30.579 UTC,2021-02-09 19:42:27 UTC,2021-02-09 19:42:25.577 UTC,f0e053e1-1fbf-490e-8856-918142b6effc,2021-02-10 07:46:08.872954 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,84cacbd1-97a8-4831-911a-21c3af0c61e7,2021-02-09 19:46:09.007321 UTC,8a8543e7-2de5-4cac-bf72-33ac920ab271,0.14.0.dev0,2021-02-09 18:34:30.880734 UTC,2021-02-09 18:34:35.997 UTC,2021-02-09 18:34:35 UTC,2021-02-09 18:34:30.996 UTC,d585e7d3-beed-4857-8ff2-4c7fee12966b,2021-02-09 19:46:09.007321 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.7,491160fb-808e-4476-be65-ac14b46365d0,2021-02-09 07:46:08.676116 UTC,3ab698bd-e52d-4b07-a92a-310dd1e35707,0.13.13,2021-02-08 22:56:06.232324 UTC,2021-02-08 22:56:11.349 UTC,2021-02-08 22:56:11 UTC,2021-02-08 22:56:06.349 UTC,ec18bdb5-aab4-478d-96e1-38379b3a27b1,2021-02-09 07:46:08.676116 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.8,6c2f134e-271d-4472-8870-35e672356f76,2021-02-08 19:46:07.363413 UTC,8d0ab4bb-3432-4b2b-90f0-e52981a1c379,0.14.0,2021-02-08 14:28:26.319289 UTC,2021-02-08 14:28:32.030 UTC,2021-02-08 14:28:31 UTC,2021-02-08 14:28:27.029 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,d1b1ab5c-1cfb-4294-8388-983ccdd2c5e5,2021-02-10 07:46:08.872954 UTC,e8165906-5aab-4656-a917-0a3ba6fd89c5,0.14.0.dev0,2021-02-09 19:30:43.523546 UTC,2021-02-09 19:30:48.820 UTC,2021-02-09 19:30:48 UTC,2021-02-09 19:30:43.818 UTC,93c4a09e-2978-4925-8582-f5daebaad5fc,2021-02-10 07:46:08.872954 UTC,agentsRM
analytics-go,3.0.0,go1.15.6,0b2d141d-fbec-4b53-8646-997e3750c828,2021-02-10 07:46:08.872954 UTC,ea37caed-5cd7-4abd-a2ed-325b319bcdf2,0.13.12,2021-02-09 19:21:25.272994 UTC,2021-02-09 19:21:30.547 UTC,2021-02-09 19:21:30 UTC,2021-02-09 19:21:25.546 UTC,93c4a09e-2978-4925-8582-f5daebaad5fc,2021-02-10 07:46:08.872954 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,36ed5134-d50c-4edd-baf4-0fde1a8da2b3,2021-02-14 19:46:08.378911 UTC,72deff45-82f2-4ea3-9707-716b4e79faaf,0.13.13,2021-02-14 14:49:54.173307 UTC,2021-02-14 14:50:00.102 UTC,2021-02-14 14:49:59 UTC,2021-02-14 14:49:55.101 UTC,d126bebf-9393-42af-90f2-6eb7b74475e2,2021-02-14 19:46:08.378911 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,60ec283e-267c-4a26-a26c-3842ae480f61,2021-02-10 19:46:07.875708 UTC,6ca03902-8408-4039-842b-0f22fddd3548,0.14.1,2021-02-10 14:25:24.154830 UTC,2021-02-10 14:25:29.681 UTC,2021-02-10 14:25:29 UTC,2021-02-10 14:25:24.680 UTC,6a4c4160-766f-421b-b8f3-f09b2babeb91,2021-02-10 19:46:07.875708 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,ee422fec-3987-40de-972e-7cb4f60d9857,2021-02-09 07:46:08.676116 UTC,f8533040-79a7-402d-9e20-392f79d73bb8,0.14.0,2021-02-08 19:55:44.041626 UTC,2021-02-08 19:55:49.474 UTC,2021-02-08 19:55:49 UTC,2021-02-08 19:55:44.473 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-09 07:46:08.676116 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,0de5ec2a-0008-4338-8a6b-11c4dcb252b1,2021-02-09 19:46:09.007321 UTC,e77976ce-7349-4e3d-9a25-ff9b515daf97,0.13.13,2021-02-09 17:52:17.587471 UTC,2021-02-09 17:52:22.702 UTC,2021-02-09 17:52:22 UTC,2021-02-09 17:52:17.701 UTC,87f52b0a-2c36-4659-86cd-540d5eb68a4d,2021-02-09 19:46:09.007321 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.8,263645fe-abe4-406e-b0ea-d7fecbd55f08,2021-02-08 19:46:07.363413 UTC,79eb4d31-e744-4600-bb9c-829e4a9b7e3e,0.14.0,2021-02-08 18:40:24.661953 UTC,2021-02-08 18:40:29.970 UTC,2021-02-08 18:40:29 UTC,2021-02-08 18:40:24.969 UTC,d081b483-b870-46d9-bb41-94a1e23bc5bf,2021-02-08 19:46:07.363413 UTC,agentsRM
analytics-go,3.0.0,go1.15.6,5f9efcfd-8c2d-4e23-901e-118a3f5f2622,2021-02-13 07:46:09.126140 UTC,1dfa905d-f12e-40e6-a581-10dba0283bc1,0.13.12,2021-02-13 06:00:46.198390 UTC,2021-02-13 06:00:55.997 UTC,2021-02-13 06:00:51 UTC,2021-02-13 06:00:50.997 UTC,60f30a54-09b8-4044-b5ae-08ff79d7ea87,2021-02-13 07:46:09.126140 UTC,agentsRM
analytics-go,3.0.0,go1.15.6,5a41caa7-f240-4ddb-a799-ff82f589f304,2021-02-14 07:46:09.211117 UTC,b4ec1d19-08a3-4b5e-a7cb-88ee0cb84a3f,0.13.12,2021-02-13 21:31:04.808749 UTC,2021-02-13 21:31:09.870 UTC,2021-02-13 21:31:09 UTC,2021-02-13 21:31:04.869 UTC,1cccfc4e-44a7-4cc3-8e68-ac9f9663a0a6,2021-02-14 07:46:09.211117 UTC,agentsRM
analytics-go,3.0.0,go1.15.8,c65ccfa8-5229-41ab-ab13-2a4b7127f456,2021-02-10 07:46:08.872954 UTC,5a7899db-155c-4817-82b0-cee2e332b6e6,0.14.0.dev0,2021-02-10 02:41:41.864404 UTC,2021-02-10 02:41:46.979 UTC,2021-02-10 02:41:46 UTC,2021-02-10 02:41:41.978 UTC,e233df5e-9872-4765-89ea-6c5c1ae58b06,2021-02-10 07:46:08.872954 UTC,agentsRM
analytics-go,3.0.0,go1.15.6,dad1a4a2-f6cf-4642-b836-1cee70f6e00c,2021-02-14 07:46:09.211117 UTC,9fa6c89f-8ebf-4dc6-87e8-509c2704aae3,0.13.12,2021-02-13 21:30:35.285 UTC,2021-02-13 21:30:40.678 UTC,2021-02-13 21:30:40 UTC,2021-02-13 21:30:35.677 UTC,1cccfc4e-44a7-4cc3-8e68-ac9f9663a0a6,2021-02-14 07:46:09.211117 UTC,agentsRM
analytics-go,3.0.0,go1.13.15,78ed9c87-1cdb-4f25-bd8a-ab6046692f7f,2021-02-12 19:46:08.109321 UTC,32163b29-cfe1-4ce0-a296-121301314f75,0.13.10,2021-02-12 15:18:10.506509 UTC,2021-02-12 15:18:16.996 UTC,2021-02-12 15:18:15 UTC,2021-02-12 15:18:11.995 UTC,f474f2f6-4718-4b71-8ea2-76b78f4b2cec,2021-02-12 19:46:08.109321 UTC,agentsRM
analytics-go,3.0.0,go1.15.7,457a13e7-8a0c-4055-a526-f1f6712aa704,2021-02-08 19:46:07.363413 UTC,fab26f68-46de-46bf-a383-f8b9429010a8,0.13.13,2021-02-08 19:08:27.699177 UTC,2021-02-08 19:08:32.804 UTC,2021-02-08 19:08:32 UTC,2021-02-08 19:08:27.804 UTC,fe194bfa-2b9c-4144-8b1b-ff346a33be7e,2021-02-08 19:46:07.363413 UTC,kubernetesRM
analytics-go,3.0.0,go1.15.7,626cccf2-a8e5-406b-acc6-2dcd92fc1cfe,2021-02-09 19:46:09.007321 UTC,b4ad61b6-625d-410c-957f-a594bdd51d65,0.13.13,2021-02-09 09:07:22.585218 UTC,2021-02-09 09:07:27.696 UTC,2021-02-09 09:07:27 UTC,2021-02-09 09:07:22.696 UTC,b4c3d176-3382-4330-ad8b-1f3a10c6dbc6,2021-02-09 19:46:09.007321 UTC,kubernetesRM
analytics-go,3.0.0,go1.13.15,978e5c77-1a79-4b69-a4b0-7e4bff192e64,2021-02-09 07:46:08.676116 UTC,42e7677a-d0e3-407d-aecd-27e3e7a03d18,0.13.4,2021-02-08 21:46:14.623139 UTC,2021-02-08 21:46:19.929 UTC,2021-02-08 21:46:19 UTC,2021-02-08 21:46:14.928 UTC,b407651d-2f84-41ed-9a39-497f03c646a7,2021-02-09 07:46:08.676116 UTC,
